id;n;e;p;q;d;t
25;C6D4268EC0966EB4B474E0CF7D2AE1AA048814BE08A5C3952C768121957B0B044A5B3ABDBA736544F9F887A9AB056728782E5F7C08C5251BBE65DF91DCC290E176879FED91CE6D54B9A6B34510D5A68F57E76800BBBCCCEE9C64DF7AB3F1DA62ED4A7563E1757740E1B4ABE2B15E300A5398C56D39102A0E2897695CF340C8E9C2ED645E61EAA081E6D96FA924F0398562D04D9575A7968D7E60C64B412256561A642561C5D3116F6E2D8CC00F5CCA0E252A4A0E0F3D5C565E43BB988F039E96E3D13DCF181F52DD5463A158F1109BB485B2CE52B83D3815F1A907C18CA0DB31C37C4F585859A6A6EAF363109D91DF1EE65A9631F010BF5063F22364EBA5070B;010001;F140383B0B3BE5A818E0D47B1AD1702376C36C5A492E39B494C2D0B7D4D8FC94CA03CA2418DD6C2FA7B6FA952A6521FA802FAAAC8A6E412BF8215C4C8FC11F27134BF49E13C5E03BF61EC5436D4DE224B47ADC950B17BB8AC64F38E307E522003ADBC636D1C446D25FAD77A1D772D22835E81264AEEB97F65C75F78D8D3D009B; ; ;2285
26;95B0657167CE9299DB81CE2DE081F95EE1F6ED62F3439895DA341B59F75A2262C199D1CF4072581A089BFF677C23E55CD3F2C2C0E7E4147E41A0B9EF58881D4415B289E2209DA1EF1F3016EDFC37D9243A03FD99AB921C92FB2B0E347DFF1C1FDB21BF7B77F43FE2FB398DACE3DE5D5007E5242BCB547981B767CA0585962BE3E167CE9FF95BC86562ACED91CF271B1CF374171285298BAABCB372558AE2FFB784BBF60A932729C0490E5B24AB973D3C273ED2A6FB6551D60B5AF643C71FEFC8FB5623764E7442924DFFEB3A0167AD4712D100370148E4AD74809020EC76EDB3C37C0150BFAB27974DF755C1C45E15A7118D08DB11F2918DF573621BE0D56B67;010001;C6E774C6401F26DC0B4A54B2E3474E7B2B3C63F3FA8F6FD5A13415306E3D438FAF65A812DCBCAF246FBD7F7524C054C35DC001A3C754D6D4CC3FD697EE7DA6E0A24E13283FF6DD8B88BB022121C28C6EB47CEBB13C8485EE452614B74597981DC7DE5D0B7206B058E512F10484770E150B7C678563D3E69B2CBFB57534B79661; ; ;7499
27;A584571D2DD17DDB67299D22BEA809339576A34EC1E515475ACCF6EE025F6771D3E96966AC12E6EE2B84229264A412DE0CFB197620E2D91826F06A949EA600E917F33A97BCDF4A68A97DBD91727A6B52DC4C7D97123FE7E23A1CC14D5B5C8A9C6573F541691A4ACDDE800ED449836FD2286D9FE5B76FF66EE7A80A24E800BAC6BCF4220B93E26347F25DDC5B72CA9B6535D305F61AA86ABBA58492D1D772094ECDCE3F5B5DD7CA162FBB5028BF27950713DCBFD7DFB2512C1D3166B0FC6FBABD6FD277BE19BAAC3869531EF74C8897064E58F34A2822661514402B055584867BD952D40802A9A23945C15060287B96AD4A3A141D08A40FBA8972D41F5A4B10D3;010001;CEA4BD0A83E9DEB5754CF649FCFAE686FE35AFCF7FC54210F322805419872D4D754909A1C33EC86C51BCCC4910ABD961FF06EE2B090D5ACA690528F84897EF3EECBB90501145B91720C9D182EA633C4C7EAA76D7F889767345986FDB4A90273B65E6125794C0973BCE52A9D73A3F43DC58D1A8E69C804D3A237E96C7B799739D; ; ;8662
28;C460141DB1352F263BEC7EF5F98314903C1ABAF798072F5C5DD11C8C1BA62046F8415464610EB760F6467F7EAAB816D20A7230C66C43F3D55863A951A513197214E47A2538F61B66B97EF96E159DA02F9E88902FDEAACC6114B036C2AEB5340D37F10556DDE58DFA45C16116E3D88C9CCC6C1DE265FC3D54861A9591EF68B4A161F9EE7BA8A0F2BDC3D105301032EDDD4559E282EE3D8445EF49B6F98235DB915653474C430C9B213885550DC40F9981B21C2E13836DA09300895401D8675268BECA52653C8C136A3EADCF08DB81176124E69FA97914EDC08C0C5676746805F99BD8BFF13C1156F3849CB023FF9864C6E5FFC690A97FAE86716AD62866ADFA4F;010001;F5E76CEF5271F185A0A71E1E4F22B814E6C71AC9E9B631C79E3A3764D42B8472935245E9C2C86BAD756DAFBE2037ADF03022193E3FE1042402B25F3BDA0478A1C216FA5AABC557AB49D4261AB72E4A4A679A66E527FF105D4A79645477827065CEFD88D8C50090EF90C6C7177188FDF621F5F612365766E80351384DE9EEA649; ; ;6984
29;B140329A80DFF1917795B7BA3FE71FC371643155895AA30CA09BA0525DDE1782108D32C56128B3CE6DD2FDB1284FD1A22443C6C33CC92EABA3E0BA092B403121A616767C847AFE885E1CF997CA697D25A5C5BB20F64BB05C38769E29C8A524CFD4E5E8663515491F1D6C8B7F840AE2DBF48F494FCBAA66BA4C479238B12B49B04E18528CA36114B44D0BA1D6A58470CAD88646A49E2B06A1DAE4A379C161DA238FB8E95B96491A53530B82F1589916715813F2C20D831C08F5DB60A26F4EC0843A34181F9F3C1477150D9FFA6359C9B8720FFA7801D3548C036CDFCD1985505B2A1DB3798F18BDB287C8863A8611E663EF900EB36AD779A1679033C8F0C3E963;010001;DC38980975B087A8CEFB9ECD2709E32C1FE2B9A013234B460E86AF2AFA2C10795A02AA38B532E0C0FF997E8796738D76BEB9356407AB4B8BB030FB8AFF6A7FB77FD96BF7E9D3DBB3CD8CA460564A92A62FA2AC76F6C2C5EE54593C96B69631F2A432BC8147F23AFE864F862A2B254D71595A83E4795B2D78BD4E3E7EAF8934D7; ; ;3183
30;D487B7F7A4F246A117FD2AA0427FDF52C30D5656F80FF51CFE8E6305301D89F297E85E0BD3DF96C53A3037F836E97756BA8164452FCAC175A42F3961F5ECF6038C052F2448FF23962BB0D685E0375E6C24369A9B8AFEBF0E41915ABE5354AEDA03947EC86FBF044FDF0A58A34072CCFE62DCDD69E7538CD477306DCE23EB34DD8C33F5DD72BC3CB53368AC9422CAC15185699D95046A0BA6D5E585EB0A5A7697A2E60E7F41271CADC0DB96DA9E222311F53219D1BA1C603C7F06BDAE76678547628F2947B8DC8BD10BFE15071E5CC8D2F2E8BCC359B27DE8F0C4B48F7E9749560ECB96BAADA833BC367210FB6B6AAD5EF63C646531825153C5231A7F85E1B721;010001;EE1134522AE361E8FDD9E1FE3145F0B685C1E799331701E9ED97B262DAFE6D675C550C23D3EC54CAF7BA1AEF2DADA3992DD6B1C77103DA69AA16B86ADAA439EF805517FA420560B1A7D4C933A97EC4D90E79473CED161FA89E9019F8EE1D8C2302A03A92D10B6536B84B478712CBDCABAB6A6B540F02B514367FEC021FC53E05; ; ;3746
31;B1326FA2BB95DA69BC67F5508651876FF03064DA835FC149A004DC622A2E174492FDB08C7307EC793B8D00E0487F1A47AF3AEC3127CF6388FE44285C748966514178BC915EA8B52D124D8112CF443251F64F4E7F449C18335BBAD1A837F40C3324041B2E2A74ED13DD367C13334A389F9C61960A98424DBDE00162266841A40FBC523CAF64CC4D9FE51C0E906F53C267E70B62E5DFB8DB013B28624E8671298F36BD8EA63EEEE5584FF813011C3431ED1AA7C907AA0745358556EF473143F22256AB6404DA23574FFFA1EA401EB2C934C727EF80C43A9751F38B03DF233021DF22F2073A86351C28B0ED9954D156027A1888A03D8F51F4B20284766C2B588D59;010001;DA34B86C3C4E21DEF0DF97D0F87E736BF1CA085BC2621DAC1AFAADE0042E0A8E67BA9C6D392678EC2BE187638917E3649160F7554E373C36DE03E52C79A6B63F509F216EECA8527E7F20851EA738275DCF3BDCE994A4C07FE7B2ADB07430A1E79AA1F0AC52B926E7A058A9775E767FC3079B5A96032FAE764E478DE0E819297F; ; ;1610
32;D61C10C2A121DE80CFE0D23CB43F13139C1DB6ABE4DFCB16D3D983DCFF4C92D9C0D56F2C6B43901ED925E5D2CA86BEF0B07A05D8809F7AA97CCD7D1E3C487B5A444E82C2FCC05EDBD2DDB7D14E0CC5B24FBC60FBD1E548961DE46D5D11B76D8BAF3C58873E91A43CEEEFECB970F86EE58FE3F0A019992DDD80C702D583238466107F9EE5B4ABFCC28D1E0561D18BA84B9E8DD897F036266E4BAAAC8F9151E3B1B370DA7D0C3E3531BA8CC07A1309496A01CF286DDDDC9527CA69B6AB018EFCDDD98F22977300121A80653F5545B720B1D7CC9E5DC64E418B81D068449981CA3EAE222B635F30D688BC9CFFBF56A7973D44C423300B880BD3C7DF7E70C8BC61C5;010001;EE2F38D8A56E3506C72428DA26446BF7BCAFDA63F4DAA9311193E71C74008751BD3969915446415DDD287DEC99DC3E880CE3FEAB500F91E45FFC7B3F774DAFFE7BE0CD8B4225BAC7165FF793165D840E6C5742F0046AD255FE4E62551D2CF775850D029B5158EA69D0BF229B44467585AE4F1FD213555EDE238F5A3608F0ECC3; ; ;5814
33;CA5C6D9D1989A458B192D942B993C552D3A0C7C9A0B429E406F30F84178F734793284AC94A0F74D785B52BD763F07EB5AF7E51D0B9E49408B431A0DD495CEDB17315D7C4F0D88C77D7C360BD0BC43F1218C15CCA684B31B14144C7B4D7CEEA24B5EB75F80CD9DCF855D8AD39EB7C96069254F5CD840C4A19746322CAF1B9844B56421D801D6F0D8B241CABA8081D10E021A2463884E171AF65F3340E677FEAB25AE7A0ACCE71576A7E0964C9897D0C9B3026D6BE8CA28F3D8646A7134AEE214A697DA10FD58AF881CC746F0799839947963F29573757A70D65ED7338A7BC3222DEFB81A3C22459A9EB31AE80F8823862E7FADCF634AA2E94FBAFF9A553C7CA4D;010001;FFDF333EB4D0E9D9ACFB0B91E025036411934826F7C5834CE6EB26892EBF7B0D1604AC23883722B43A986B5EF40FCAB1AF47D622BEBFC4A51BFBABD7DFC02EA563D7E1DDBE7B14D584C976B913F1B80CD8A1EC6623AD6B0D6FE5FF70166526306E61AAD10E5DDD2C0A104311CDC4E5DDC2B33D3B66E8B24D4711C3CBF2123891; ; ;10699
34;D3271988B33139D6E0D8A535FB9AC36837DD3C711C0592F9881A623081113B03E648F98B05ECF4BD3D32FC3EDE3E24DD7E6B38D27BB9551A8AD05F566772B81D3FCBC3D22BF585545AA45B21FE7C92463E025F479EB311AA5A096056C248C927F30E5D0488B92280465E7A590C6B5FFB54D55BF368A048554DD42D4FBFF3B6DB0ED2BF98CFA803E7AEA310503D5A381D3FEAF31DDF160A54D3323A63D62C6A0D4B46B7F194E4BF535B0415253ECBF65ABA8D77D2A1AE6A56130E990959999D1FDDBC937A2FC04709FA4B3FAF340A40F4B92198FC22FF24060410AF84EFE5233CCC3737D5358CF923108A381BEC4172C05EB942D715EFAA30731356E08441CA51;010001;EA641DD632B8A44E2EED040DC61DCF287EB58C68A8B0CED874E9E05480A2D9E48650A6E794F85AF054DDFEC1E0931D3AB5780087CC2D6C5FA27FF5A9DEDCCDE2C286F9F7534BBC6490C544C5DC135020B923BEB5DBEC5D0623351FF877FC6A643DBE5BAE2A3A76B38AEA31D7E47B912EAA7D9E343DD6B88B22AF6FECE1C8086F; ; ;3740
35;C08E1A812E4D096D21A6DA1468628FAF0212A4EAEA6223256EC8E959BDF27BC4C25BE1A941974CB9E5363CC482A0D1BA1969408927068EE49A745991D7C91C8A3F9CCCEFCA285CAF0FC1BE2148266EA019C803D72174DA64243D2E92157612DE1F8B13448FBA00A085C04E1ADB19B13D6029A96749794323FD36F8E306116D7533B449DE6F7468DE5F7B7E1EDF7AE7B1EC23018F5E1F9ADEABE3764651ECAEBBBF43C5DED6125267D7A945EC78FE2A342745461D98466E6F3AAFB03E1E20021B3FE50CCB9528C6D7E8F1D675268231407DED9C5354F3F7B135E7628BBEB0DBDCDD9E9B947357402C82B001489230C137F3F48D95FE292B55C4DBB3953D1A22BD;010001;E21D2168441565261F309DED2E8022B388579FA0955751C4A992E6AFF6B362273E4A40995D46350595762140BDC6B46599A2CCEB60D43A50A726BC4228CC8FAEE8B0C2C505B843F271490A203B58A2F5BC36FDEACD03C12FBAB1C6C103685BF140F393BF8B92907CC9D9C830D0951FE12D1D141F37BC570C1286B5F780359813; ; ;2166
36;A1FB63FB097B1C017309B90445FC3D67CE4BDD946B397260D34DAD71D172345CBC5E63E96EDC404217B5819CB5ECA014F466AAD64EBA91F9694B410B452A28F83C75780C725154BD9B81A7E275C991EF069BBC100777273431ACA31592727295F04A33A2CBC1067861612F7200FF87CD256DD43802DD0D274B55A2E77E26C4C554ECB48EB8DFFEBED19F4CED071C683F775B0B5275065163F34E671A92DAB07D574C3DC745F4D1438936712EE83701DFD134CFFAB3C56D19744BFC760D829CD98E91A1B67D6EB2EB34843E8219D3602A5BEEBD313C9A5EAC76B71B734702E7F194E26FFCF0E292FB728847576BADF24D05ABE7E720B0F9A09644AAEF484E0487;010001;D2B487DD7A15A0146F9BC861876BB2B753D13FB9D81CB369CEE838A0154D4ABEE87B7D2707466064FEE74555D5BC1743AAD89E1F5DCE0E72778234BA94AB555B9215B6B7A27B1BCE78B02C44D4818E4FFE4F9E0BD3F46E2901F915711AF84C7851E233C5930096F5ED8BAC3D7518A337DE4DAC698C868A4DF6A8C9678E0785C5; ; ;9053
37;BFCE6D20E48A9E2A41CE3792EBE983444D2D9ED24293EE2DC4E06754F20EF5DAFC5BB0F29458A73094C66E0550FC96325E53389AF866D8754372AD8AA0454130DAB6B77F0760F5F1041B8D088E4913FFBF3FFFBA3E6AC89D86F24849BAEC54143BEE7A76EA7AA6F0E5E440258E0814A3BB877C01F4800D24A19B6E442A5A7303389F9DF30FC4B7E88217DD15EBCEF38609FA1BF8E49AAB9EB4284F7996281DDD76847BA59BA923E657790243608AC87CE2E2EC356A0E7D7509EBEAC916F234D0A97C5B2000F25488E8A892C78C2EBFA47B9CD162E62D9BB95269C8D05CD1FDD2100AE48AD02733A2E733F50D036246F03AAE1101561EB2DAEC7324A48474843D;010001;E3A5A9AF60992CDEB4E4094B18D77DBDF96DED96DF3E25E8BB6795E1F43C0FFEEE779477D355D850B6069A6BD191D9649C7E708177BB3F9C0E1B61B4F895285089A67F63C1FF9013271BB33F4EF8D95368D311728C951B4D28E76F79018D2A8FDC4E1FE9BA14159E4121A4D70DF7B2E144792C88275088A08BCA7B4C7B19FEE1; ; ;3632
38;DEADB7087BF0F7D158585D78FED3E5BD918ACA9570689849185BD615593A617A859B6A201128B3DA683CBBA3274D4CCB0B339B106819088CD2889DAD44480D15534D3FCA655E3371932CC2AC0508EECD10FB1187BF1F5DE4E22A47DF57F9B87078F97BC356BC6EA87C65EDA7D539285CEA1AE752CB401321B4C543779F27E4818820D43DA5D6AF3A5C3656811C665F4724826496B947F58934F5C9D81AFA93EAAA1765BC68A0FC52297348ACF6BC99D13D6D899FFE54E8DB176C941CE77B8CAE7FC0F20D7F1FA998DD3350E219280EE73B3CA151A93692CBAE23C14F28781E5836283DBF4D423CAFC06F7D73E06B3B18340872B8784212483021E4443DD0180F;010001;F25F7C807329D2F063AB9C79AD30C2C62D2DD0FA3A81174A08E441F97A50DFB31F59F6F5FD85CF95CC4C49ABCFA86BB9E6654CF39D2431F2CE3BEF5010520045EE8EFF06CCB79722BE8016E6CF0F31EBD02F6B62BD72416841969D1C6E67D2DABD873320CBB0206EA07FB78289B7DE8FC2E5B4A085379158491E98DE5BB37D7F; ; ;4697
39;D9AB73149570CD1DE2CCDAFFBC11B5DD4C3D8B08748294C64F2BDB004BDC5C49EA582AE09CBC8B72F00963C99F00D17F7515175E661676D87D71EBA95C0D4F6502F21DCDFEF76B2066C68185BC870BAD9A15B53C58F99494082751155E734A9CF2FF8E2B976462325025F87975D84DF2D2D1F086BECF44AC7AC43A349238E8AB0AB4249E2F47BFBF5CA9A30CA62BD960D2EAA965B6F6FCE40291B26F40C26E1B0A929F01DBB05B1A065B96927C4C5653DFD679C280A4FFF1FE1C36A663A939388947A1AE600C8402C7B073B07B0AE37104A80A28C331BB3659C86567070B2CDAB2EAB8E824DDDBC7B08B27244DDEE1FED429C166313F83317F469D3637627D9F;010001;F10A5BAB4F1A72E9BCFBE24DE5DE8DE9EECC05936388017D26B6206856F916A870908A7A09DA653622518088EB57758B4E091219FE6A901794DD8A2C26D294714AD5215A6BC9A41CE9C3DC324F03A8D3007B6E42FE2DE4BC8ED2F89BB8B42581C5559881A67443AD6D4B3B9A4E11C0DF344367FBE5CFB58FE9DC107B23649433; ; ;1435
40;BDC8D98EC90996B742B20DF809009CA7CC91F7313367E483881BB1368282A4C27B38E70219208451A2256B10C5A903E0E2A023D60DB05B17696F5640205202FFCAF25C833EBD58BFD5B29EBC4E95AEE8B56D6760872C8DD0B9AC585FB4910E24CA5DA5A6C6132FDF04E1855D1A86E6A15FF53378000D678DE741B6E28AEE76325BAC0315F8B00E253C162921701E9E342B702132C5D18C94BE3E6939341751EA8574A7D0A2919D402ED7BF0616EB1F436D01D1BB307F62F650D35413AFF2CFC5EF53C0449E2687DE59781E585F44880E4FFF9F6B602FBEE289FBF12D869ECA17DD7D69D87D4EC11BE09A27F0AC1A6D55F1985BDD086D60069B02C9AE18A831CB;010001;F88825879EDAB75CCA747E0B5BE69D916905C6F69F52B4887FE197FB9C810E447566644EE0073FDB5FD35E2BA2C46F35C8B0B1103240ACF8260ABD53BE5023A0B499B6DFB97DE2F846056F7FFB6B1898727B4E98C3B4BF21EF27B37BF41E3D6663A57F25F5B62105C69D3AF5E7C1ECEB6839BABC6D25BE675EFC63DD56B81D09; ; ;2007
41;CB5EE358F6B21718A21777DA057AA183F3F795F4AA44EFEE3D05BB6A1BB88D887DB549DB6530C62C4E2CC13179BB00CA8BB560C684BA9ACFF97D6DEA74E0D3295104F7B1A3150B7990ACD78710284E3E987088D8EBE13549D0F0839550462E7A93EFE1AEE8EF9398AA9BD7FEABAECA9E92A33A6E46F5464B9CAA123E0A3BC491F02E30E6DE6DCDB279C9DC7D9565C6D43F42C7ED1DB9700B4461E0944112A20590E6A31E00485B863BA596D8349D899E07A34655D2B99D1B3AF1CA5D038C34BC170EC33B914E3F5D8921C637767F48B6AAA514DF10DF236E59E8E3368368D216259B4CECD5CC4EFD768A98FB0532A906ECA32690D93B05337347A409F3E9B165;010001;FD466A63B0AF80E4397481281FDE255A9E72413834818AE081E164A3CBCBF7101EFC02D0029336B5CB21B4BC27AB66722B9E976FCB8CE1B0ABF5513759B971BDD0FFFAE0ED8FEE7F248C1B945CEFC29B0F48C90D52407918298635294EF51CEFBE0473839031AA8D2B889D62E67F084D194B0AE6BDFF2D04A41CB2EC4A9DC50B; ; ;8328
42;C21C67CA3B07D1683783925746F00290C1CB195D58812C4B794B75D45D1548A3260BE803ADA0D596F9634089619DD2D6DBBCDCB4F38CB5D9360EBEB5E2623B4712A38F7CDDD8332021FA714697447B3AD0D5EDF1EFEB0B5D0F40E55121B67313DC1EA54DF7852F9E45BF41F2FEE66693F5FB8D4FA02073050A36AD34A35D2E7C4A62CC7662CFF99F112819B1A028664D0DE7232461B3E690C25D0DF1151A22F3D1D8763C8AFD01756E47C31709246F033E2A5653D0751EB527D7335C42BC7C5FE84F66827E5C69DE970EDFFAE004E46B31154AD5D383BB3250D497B309BEF6FF677BA605AC051EDC004935A4A7E4DF9295FCEAA59A1655CEBB032D6507F99561;010001;FDD2D32DD17AC2284531A0509186C70C8DFE8DCCCD4F0A99D52ACEB23980302A878E3A98EC8D4FD5D77B330BEFD3EB8A74A81E70CE2C54B49BC3B41E002EFB2F24008B5B3DFF955A3B9B23695AF5E75FEF8F19BF4E53E2303BD42E20AF97A998B4DA2C8BDF5CD25FD45ADBE40F931521BF3A9E0F0FAF412F0DFBE4ABCD537B21; ; ;4815
43;BA1B4F51400CA227C3A57B704CAF224EC7638A1B6DA204011BC3F43AEE04E85025DA142698CBAEF9D697C23B14ED5E6403C88439AB27EC7176D03FF07E8A8EEABB0B603D0E179BDFE161EC68B826CF386BF9DE018BA3A73ABE5324F3A7F6577F4B02A70DDBBE9B6CA152BACCA1DFADC770F34460AC3ACAD3D4B0A5936918C4B2AA52C285C9D0216E06FD04F28156C2271DB0F7A9729CA4D03CECE17B23C01A487F5B8DA829709EB5B0E580F772C06E46851F17DA7AC0D1A98CCF084F8745F8C92C045CF357325E1CC391A66BF99693BB4B2609ED1BDDB59EA44CF8787151735922D1481E20498A5CD80DACA067B59E9189971E40A86549F4D826F0ED04CDC4A5;010001;E1C1742FCF9F358E5B5CFD9B5155F086EAB04E736AEA2C88521F72740DD2FF2733AEF09B6A0A6D8552BE141EBA1B0318CACB2EA94EE00BC9F3BA1104B2DCC657FFFC408E18FC4C9E8B256ACB4B4F6FB6FC0F69E0DCA987EE61DFB43303F4277CC0639EA8C669C58CB3E67F28B2510A4687D3131858F4523CB9D6255F5E82B349; ; ;4857
44;9DA4CBC3BAE0CE760889ADF48CFE7748B1260F129EA25CA13E776885B2331C0599ADF4846A7252DE0B28BD0093CE62A1337B72F0173C8F4EA82AFDA23507E182D0AD6DF09E0827950CAE09C356A22C875D9CD581EB940E5FD01E5774E62DE18DA823E56B7CF36F47F860BD6423E286AD3B431B84058F1E14C0208F7AC00DA455E0D9D1F3CD9AE3B9B666B0B5FFE1C75D57DB74CA05AEA1D833302C65B76E698FDD4A9EC543200216E021535BF08B965246760B04C35563934FE1C3CD87F14AA7CF79713F98B8CC9F503248A7A8116D19780A1614E43988133DCA92E29B2E15EA4EE9DEDE102B0537DA2B8B8F7EA652711A67C46E5D6A37803D600FAC080F7BB3;010001;CA1C1961CD4E340621527EBA4EB1DB9E1F7AD60FA55F50853BC5F1267D1D6E600405D57D62BCF89410EA1A21F099BABC840051433BBF0264C1E1C8F87DDE3B678CCD8AE23A7F190F953A10BE6552A06B5D9520C18CCB14A10EBF14679583835E97804BD62EECE1C3CC25AFE48CB44DA1B5E3C43AE75614ACABD9FA97C1A9C2B7; ; ;4634
45;D1B06059454473434CA57FCECD338CC611F056F52BA8741873368AA53B5EC0C97C67DDF83B0F16DC07DA80C2D2F895E8D49A614B18E37C6D6B2190F2C79A5FFC59CA645063525881463D48604AD604BE366559A599B6CFC0B2A681D5F1734802EC183B456BB941B417AEABE98C97037E50363434B1A7FCB0A70A5D8AB8AD6D51BB32A91F9824A6473667028E66129AED5273F69B96C1E87BD3DB3ABDCA582303469BF0B2B9CE1183155CAF941CA06BFAD0A17CD416F2F924A6FB29C1C0DEEE0553C5BA0F4795C5526CC84A7E1F0ABD0221877578270481AD82CA56160216A42044CEA70ECBBD90703441747FCBBD6020BC6A6A237CAB15C3B18BC087506BBF15;010001;FD7ED6E57293A692E85AAB08E8ED828252CE2AFF9E8C9F56EB0456C78BC48C8DCCB53CD1C087886FB527CF214B718BB01550ED04610949ECEF3EBB7500FEC7A2DE3C5EB9DF94CB5CA16F7E298979A34ECCDC49F22B8749D168C8DE1778DFB60A9AFB4E27CC4F07ECD3390B1AA7C9F599789FDBB2CF1DA874BCA12BFB8BD4691F; ; ;13597
46;9D66997AF12569149CAE1476CEC72DFD3F2BA2502DE1B61D031598710CEED7F1E63E0FCDD6429066740D0D2758961C614668C803A0430314400E49DA22476BF6B0CC0D2B1729E4DA2CCC45E6B0633ADE818351549DA82A0D7B35AC86F90C906A0F59E8639D76486744888D69A8FAFC10A44D1D3A5FBD14FAD8AB6069670076F0172ABD33D4C9E3BB2C741B50B40F6F74F366046EA63B2359A164062A0FE8EA892FC7E2F25B6BD7E874E6F868567560F62E5DADCBC708D7A282C8EA4BA7AF9EA6E28010E6B6AFE2A0F054ED70C75DE98F4E0A3F3EBD18D0BD552AE8D9E682A680C6859DCB930F220761C2953024E2BFEFA5E302882454D049F22EB35A496C6167;010001;D00121B412D8C2D6BF4B39D0CAC9E1E20D263D998CE515E59A5B9D2FDDA2FCA25D70F411E574269E831BE61EEB7C7EECF5869DEA1B91B8D16B1250DEA2C5A1CDC24B2294541E7F80577F81E8209514B0C5564D0C50A01AD979D32C4E780709A372A1981968895C4F781A3FA78A7776098EC3A7382815EC7979F2CFFB84A5FC19; ; ;1553
47;BB293028F314DFAF0310D7F179F3405EC1326FB77C95882FF2524169C6CC614AFB84378C4B9678517D688002E1E8A8DDB3A8C7CD1EA049ABAD51D1F81778FCA715791F8A46B105B554E54098FC0B84485CAF1822EF9F8B93A9A14F80A7F6288502A63A90EBA57ABADC6180424164268E86F0AEE532C61D93462947AA5F104F0F2AE5A24D516E3CC22E3DDB6B2D95595961DFE6C60F030AF361A7F2D6AB61F2DD0B97AA06E0667265E439C5FBF5CE1BECC5EB7C789585D7A2543E5506658BA597B8F497C9D5E3179676F90A778FC9E312BD95C7174EC25ECD89A1B9AB60A26DB6EDCD5CAB9537FC6F2E1B1BDEDF85FEB26AD4D0E28003DA4EB546FC881AB09209;010001;F5D064A93B6C957C3D0BF480E0A8C817145C664327E43C66C1FE159DF703A5422E0B53017B32435E856F63C21CF9272703E1C2221D578677716CC29566D3DA4BF34C67185A1C453C967D7D1E98FF64954BB7B1FCBE27531C5567F9A26358F76CB871FB6D64C86EBEDBC40A1AEB455AD7A9DE1D9604FA753E501EE384A990EC5F; ; ;2394
48;AE0E1333B05C77E1AFE6692639476F223E3ABA60C8EDFCE5AB66B9E6F49EEBA656E3389B45B23FD16DF39B189A63688C0D55B00018E5C11AB5216B9CD6D35EA80D664D625624B45E88A284D658A19BBB3DF6EEAF9CD0E3319E0F26198229CEB8A06FFE535B79E279214C87031E4E54C4E72A10E15DF44C7135E7FC2B228072B4AA5A40732E635A8F8FFE2429085D15521A2B5DDE30E9137FBB977CA6612428EEED596B5848278601E59C07969E2E79C268360CC6A9662EC3ADAFD3C7049B2FFBBDD55A3E932445FFE29D493264BEB2E0C9F45D5BCE7F22C524B26104CBB61C0BDCA570CB409321A47705FF18470C831FFC1B53E0A73BAF783D54970FEE4E6E6D;010001;DA03DE1A8AAFDC9558543D824211D7C93598379D7DA3F89134181FA63EDFE49B7160B6E724E9E7EC0237B042631513E8F94D008085C79AC6473A7219597C5E919F900303662B5403F450C98D1C55BA9016FB4B003F82FA8AEB73A0911BFC88CF7B213F6D991CA0D1EAFC5F4152DC1F5EB92B5217F00E374B705550A19A599713; ; ;8055
49;D5D82E8AB5B4E4E1520118358C28E1E25BB58D973D82D43871917E253E6B4E170349019D7F28E3358EE52197525BB97C0876E6FB4D523E811ECD8A2529CC0564B8E40A3F447ED1CD5C2059C3DB7D4FD7DA05BF5FCE649D42F7E1AE7747DE1A388247A7A5D595D7F95736284A1D3C863FAB106A823FAC72078197510ADC74774654DEFFE9461695F7D6C13A13E5E1E5DE08F1F1784D3E7AD9AA0A5520FAB5DE606812B831845AE774ED8BF36CDD75358308C0ACA045C9302021C01F6193FCF7086761EA2A74885FE6DC141F57BB1DBC512FA622E4A1BD139C71530E4A6EDAFBC1C4CBB3F8DC63BC53E3C5E434B0CFA76DB61E363BDD614A8194B872848D14DD95;010001;F50D384085EB592591C9E8E2B8AC13BDB1C059FD562841A568086727AC5490BADE393BE67621AC0615666FE767F15D4B28CBF88C88B37DBCDDBFBBE149EC2037B75CB69E4A53988D5933774BB9F968C1BB059B01AE46361A58BAD23B1E7B467A197BEC6D43C21532A6DF2544E607C8DCBD2E6DE0BEA50EC510A36DDCC12F516D; ; ;3237
